count	reward_sum	squared_reward_sum	length
132	-77.98671599584695	10007.863430447871	189
133	-61.918491366587915	10009.793118622592	230
134	-83.41347712238539	10004.416659719234	114
135	-82.00536516377507	10007.123705243488	233
136	-75.47760886991865	10007.08822321074	202
137	-78.62093502211283	10006.759114357948	217
138	-69.37089363904806	10007.596206924858	189
139	-78.3849276116289	10005.36480072962	152
140	-76.29064242170425	10006.474453196884	157
141	-65.25128186240953	10009.867532154818	222
142	-69.0390745957032	10008.143599738725	236
143	-80.17869228818421	10005.285457060945	276
144	-84.40724809768537	10006.110638512719	355
145	-68.73323198865697	10006.8389016202	239
146	-72.31214054462751	10005.977729120958	203
147	-40.248077585562214	10015.608900029874	352
148	-74.19441514389673	10006.693095251148	181
149	-83.10724155620022	10004.808479489691	117
150	-83.98714848358662	10005.98374107649	267
151	-63.39621060625511	10009.952865579202	222
152	-71.74911053707254	10005.800318129459	227
153	-72.30308097565882	10006.425618898558	207
154	-78.20717428197146	10006.507830533528	209
155	-76.19282608425672	10006.619936309366	192
156	-72.77541562228738	10006.62530512872	177
157	-81.71967978989235	10004.50863283115	122
158	-79.63139684848011	10005.999361912798	186
159	-90.0462486711288	10009.542559812335	180
160	-71.17724146515694	10007.182065670662	183
161	-66.36862844368704	10007.708185971105	224
162	-113.9832335409291	10016.280374849955	337
163	-54.03221315000479	10015.277370443875	480
164	-81.13432388498951	10004.929701107052	126
165	-77.34721451805513	10007.29881468469	160
166	-69.46768025878049	10006.501663085932	221
167	-117.50041843638247	10017.068467175002	361
168	-69.89664568332806	10006.652069888463	217
169	-69.43264345894937	10007.728269798683	260
170	-41.72112082152182	10016.1089442495	394
171	-49.92015134274925	10014.111690228483	288
172	-80.30360476592199	10005.482227983377	172
173	-53.14016351544152	10012.809551362674	288
174	-50.227211489485065	10014.190895920605	362
175	-55.42642992966312	10011.941116224976	252
176	-96.52032729661452	12.964960746247131	2000
177	-53.98148149771723	10012.118113620088	273
178	-70.29157000430618	10006.162743603556	217
179	-48.93285057130467	10013.864079954305	270
180	-80.415138364932	10005.020501241743	129
181	-74.09212709526712	10007.512652781425	162
182	-72.34138588512047	10006.79605021987	186
183	-81.52332001013735	10005.056418316572	216
184	-75.22282743244831	10005.728879000777	201
185	-79.42930071767188	10006.621854933415	205
186	-67.37805735083256	10008.264777898943	206
187	-70.78319490217189	10007.388299379203	188
188	-62.561154845476686	10009.649359810699	212
189	-78.29155143588376	10006.721082463215	197
190	-65.98535275059423	10008.489506515454	227
191	-63.973135443729866	10009.683638764249	204
192	-63.80652759460437	10008.758197906485	225
193	-72.0782092941841	10006.221654011571	204
194	-50.08794500975979	10012.720700110895	389
195	-65.74269396259672	10008.283757799996	256
196	-67.54771944049713	10008.392041407256	183
197	-69.01004628943357	10006.967398921819	204
198	-81.2252949850582	10005.926027834468	239
199	-52.896403037521495	10012.428994910759	284
200	-55.82148101927713	10010.529145249937	271
201	-74.70642397840908	10005.849440779075	200
202	-84.28136524383244	10005.416625096146	186
203	-76.43152541518856	10006.903659530644	180
204	-75.1558863432111	10006.1710030651	185
205	-74.39680445292426	10006.254525585942	184
206	-67.57509482774188	10008.464692578918	206
207	-73.71859055438657	10007.035780610177	182
208	-36.15435780747653	10017.559854484676	371
209	-58.46057146594948	10011.156935188672	230
210	-36.47066809119522	10019.392935242045	320
211	-74.21032970294571	10007.009091759339	178
212	-72.62314548791278	10007.479558465391	175
213	-61.007505345863784	10010.986458395966	208
