count	reward_sum	squared_reward_sum	length
368	224.998418158824	69.94383343426819	800
369	225.9867833299173	70.24757002095092	788
370	226.1213883032578	70.57096223325057	790
371	224.18875639166902	68.04062024824505	816
372	225.53921553220667	70.07479752612541	795
373	224.9603842322813	69.85996772484836	803
374	224.52043500821992	68.51384776171133	817
375	225.42701429008721	69.53575946928729	797
376	224.90460244538062	68.83346468770677	799
377	225.10721045882525	69.99842131051243	802
378	224.7469233294141	68.07626831960638	813
379	225.7335078395296	70.67046060030077	797
380	225.68734295116693	70.6175039793171	800
381	226.03834595246587	71.4781942741089	796
382	225.37323494839183	71.71017707757984	790
383	224.76517412550766	70.04526674855589	801
384	225.11041576621727	70.25043703799109	786
385	225.7688678413372	70.96167486230601	798
386	226.17639433183356	72.46258008302382	775
387	224.52863132170643	69.22903054729206	804
388	226.23144626562302	72.3747885327458	777
389	226.54110058699038	72.60470856444077	781
390	226.47211593700266	72.09185437972748	778
391	225.928308160445	71.82342726311703	774
392	226.25498928077204	72.54624811107443	780
393	226.48016435760545	73.05273366661673	768
394	226.0583254869595	72.13963602650412	776
395	226.90618419769964	73.73350868076285	772
396	227.71556394041255	74.63583669943785	762
397	225.97954289802254	72.94368862268593	774
398	225.58792508319664	71.66773672240099	782
399	226.88331733820036	74.17929545599941	761
400	225.2031468166903	72.18439496694077	784
401	226.0048808046958	73.2437516995667	767
402	226.23526914684913	72.33241789369669	781
403	226.77570412523087	73.50090017256687	764
404	226.34167383601024	72.84755949857988	764
405	226.77307767637328	74.35606019727533	760
406	226.82861323727792	74.26110214013755	766
407	225.5846740171609	72.0521264289854	786
408	226.1942909344366	73.43308585684434	765
409	225.6867321683074	71.7160848166396	790
410	226.58620054885574	73.45686131992348	766
411	226.80767365695215	73.23672703527268	767
412	225.5293256926126	72.1415824941419	773
413	225.99186041288013	73.97950739013666	761
414	226.09563981301577	74.18255735977998	761
415	225.78890119501895	74.018431184718	760
416	226.7259576130453	73.84566786485415	764
417	225.10406130036702	74.0230943491074	762
418	224.72169847710614	71.94664437415526	774
419	226.6803245005209	74.85180066938992	756
420	226.2825872959631	74.92139503104505	749
421	225.66586744430887	73.42518835494313	770
422	224.89435992835777	74.47793496712254	757
423	225.24724483819753	73.0584020551277	767
424	224.80694631397495	72.82649220812002	769
425	226.39338933234234	74.3162380745698	754
426	225.56078631704096	74.0293653627833	751
427	226.20850288936015	74.52283558263957	753
428	226.5460696955128	76.13774187484728	737
429	227.0513386523796	76.12386741272587	746
430	226.57534579860965	75.92663154119374	741
431	227.44779738458902	75.7546122029781	738
432	226.59531830363207	74.67244815581685	765
433	226.76527540250362	75.67161809740759	744
434	225.61511262196765	74.34368665556576	758
435	225.30660669415536	74.05156849428083	758
436	226.28741601136971	73.20152766006984	763
437	225.00511573457246	72.93113607426916	770
438	226.3213189117	74.79914917707235	762
439	226.8394815804549	74.9697467456766	746
440	226.813177189002	75.84361236882201	750
441	225.7557437842618	74.31736995897978	755
442	226.6902921429051	75.9487881993744	729
443	225.24629719071393	73.57787662126333	765
444	226.0557702748778	75.60837343564712	736
445	224.62595877830208	73.18266199668993	763
446	226.0963256174353	75.35097489408528	740
447	225.35938973939756	74.20156762421307	755
448	226.0169075655971	74.84047172340318	746
449	224.1995217765979	73.11472916086507	756
450	226.6752938168558	76.60296324980159	729
451	225.29899341439227	75.27805986362613	751
452	224.15771839646604	73.50250164670517	764
453	224.7717359381043	74.5564491758935	755
454	225.58057712523527	76.90841589531382	719
455	226.02634571503427	76.64971678677705	732
456	225.4154143031728	76.14844477056347	744
457	225.80370120723347	75.79336911623675	745
458	226.1703801449959	76.3796398859155	731
459	226.35237198242802	76.0720781009578	743
460	225.6052277692867	74.18530198590284	752
461	226.18832293587317	76.76745013381839	737
462	225.72970898128816	74.64579963395991	748
463	224.46297516651504	73.07780487655928	766
464	224.5903547530234	74.97652964555857	750
465	226.28694781970347	76.63419964281348	722
466	225.28159385739593	76.24424644671784	737
467	226.10197682018332	76.31539430278873	739
468	225.25759627146803	74.61450221648761	757
469	66.9049569616956	10053.820339759863	591
470	226.13321728651098	76.26970451830354	739
471	225.31036402734787	75.38511353144875	748
472	225.66928104213468	76.26663813107277	740
473	225.20151037992548	75.8386810382093	740
474	224.92203079171713	75.0550784601219	745
475	225.971187709769	77.33835008452618	728
476	225.35681146946834	76.3217002953699	739
477	225.6172563283388	75.86091383551015	741
478	227.11328997164043	77.2633345698668	724
479	226.98489273620876	78.32938313883423	728
480	227.2714674885758	78.05057621853338	718
481	226.88431616775011	78.10872438758102	715
482	226.5013602100755	76.8809945167319	737
483	226.52085235414282	77.30127153187335	721
484	225.70477586683648	76.94358903953584	735
485	224.84501388168425	75.7656203660568	742
486	225.40656757162932	76.00053342097914	740
487	227.30814544703586	78.35654510139595	714
488	225.32002055974047	75.50782723943031	743
489	226.27789214934853	75.98355525466273	749
