count	reward_sum	squared_reward_sum	length
367	233.2350110285234	86.48592538223053	687
368	234.14349391238449	87.67385221372939	683
369	233.98877035069333	87.01856350563881	685
370	234.18564045417997	88.6109617178001	678
371	233.84409190473772	87.18391964497634	684
372	233.77536601397543	86.38060564234026	689
373	233.43812624764317	85.41292341227562	694
374	14.235585753561367	10040.479718165134	379
375	233.74883256421273	86.17828968553361	690
376	234.04908431387787	87.86431247114035	679
377	234.70412359723844	89.51496364390573	669
378	234.7533251778791	87.71594349113491	681
379	234.19309180295676	86.9144031534279	688
380	235.54281091269021	88.49206863736151	678
381	234.5900114432324	85.57296691726258	697
382	234.33013570133727	85.96189335557325	694
383	234.89253507380016	86.90294316036413	689
384	235.06779346166763	89.45774423022243	673
385	234.81110269564027	88.53678660815407	677
386	235.05300183506893	87.73102173594171	683
387	233.75957117519278	86.30601914047243	688
388	234.03671044798355	86.39659319988952	688
389	234.59972365104485	87.53331938387572	683
390	233.6743522398839	87.13529715240908	687
391	235.3320278602582	87.42562098864434	687
392	234.84993817615	87.51259914275585	684
393	235.39784905458978	88.63433649316191	679
394	235.41158804848627	89.02269217133077	677
395	235.1146079730628	88.94670345569159	675
396	233.66000232461624	86.7664975309458	687
397	234.25472677068652	88.5622117448491	673
398	234.86596448143854	88.43122727983656	678
399	234.44887289161485	88.30920680835787	676
400	234.52785957092138	89.22316477409291	671
401	234.1077514863665	88.49715474081452	672
402	233.60364015340048	87.57152075661845	678
403	235.28285232736923	89.71652738034753	670
404	234.6345477513736	89.4390976557491	669
405	233.9303663625241	87.63067141380081	678
406	234.53553996289295	87.6529564022559	681
407	234.25542355136386	89.56127440912003	668
408	234.78888214984863	91.23566511029972	658
409	234.46921767426286	89.00656153177529	672
410	234.2644826512916	89.56748981402038	668
411	103.25184574566902	10076.57352388164	605
412	235.52338702650533	91.3035523955175	659
413	235.0029116514687	89.18010676221641	674
414	234.9628925617856	87.86124731217741	683
415	234.71800754924607	89.44871245731362	671
416	236.17965482826506	92.07393604034253	658
417	235.15111873843233	90.01149033880486	668
418	234.94958700309934	88.39449172674429	678
419	235.105656261945	90.00312217871438	666
420	234.89402503210945	89.55836124273112	670
421	234.46974178090298	89.26290751782325	669
422	235.06571789383148	90.53718530319082	663
423	234.88107555738566	90.46168048232009	666
424	234.00951294095657	88.10113554252065	675
425	234.86220490786823	90.30520424112335	666
426	235.8591522440372	91.40653479678174	663
427	235.4212315849978	91.373166491219	660
428	234.47643436116743	88.30433525963316	677
429	233.98378923574353	88.57927949004758	679
430	234.75609282208399	90.02014182019964	666
431	233.82686584940734	89.258546400102	663
432	234.74390062826208	90.18212604764335	667
433	236.03963566052394	93.32025145841367	650
434	236.22898835701025	92.5116684379879	655
435	235.35554362537792	90.86189998775083	662
436	235.50529609191838	90.95462602695513	661
437	236.10446113292446	92.47824041563992	654
438	233.67417909625328	87.79718505711601	677
439	235.93059928668413	91.30894415608302	661
440	235.451604487978	89.63709802149755	670
441	236.18731254037237	91.64190160954432	661
442	235.65895240311252	91.58746562028824	657
443	90.26006248503364	10071.77270391444	562
444	235.96949236904328	92.17220735511542	656
445	235.75768471791974	91.75741882827947	659
446	236.62127586876446	91.87011054285799	660
447	236.7475977886062	92.3542305308568	660
448	235.8294542780621	91.43480944876221	659
449	235.9895261064977	92.16574830417474	655
450	237.0474682032128	95.48210241137677	639
451	236.5199562198212	92.71805889138484	657
452	237.0570306150709	93.94965060930748	651
453	237.26846952116546	93.81289793828061	652
454	236.57306310130173	93.03403368695764	652
455	236.88631351643892	92.6530762199836	656
456	236.38425807029023	91.39839807916846	661
457	237.6098028063183	94.23726417135242	650
458	237.23754983471633	92.89250340562948	658
459	237.35518308141883	93.48225019923181	652
460	236.3626795278203	90.64599845919136	668
461	237.75373939121997	92.91131042901466	661
462	236.75740447577715	93.76994044485701	651
463	237.7265328987386	94.3747873397311	650
464	236.31227835434274	91.37059234643	663
465	236.5803388346395	92.42876971475214	657
466	236.47567970647444	90.90297411810808	669
467	236.48908550684976	92.38102214479501	656
468	237.14513431786034	92.715720310526	658
469	237.16880203983018	93.88605091815297	651
470	236.4786381154859	91.74454779950848	663
471	237.28891313836962	94.96526424508511	643
472	237.1384517021374	94.65918058513891	646
473	237.66618131557848	93.56383297376671	655
474	236.93048006662067	92.842432473783	656
475	236.87291177330394	94.38454763183425	646
476	238.21158614573963	95.67225194864194	642
477	236.9396634119193	92.60157971776641	658
478	236.65710661332741	91.92349202991973	663
479	236.48050774987408	92.87123382868761	655
480	235.5753470858942	90.91089383805105	662
481	237.03867990744547	92.99824387897267	653
482	237.0582195098091	94.57105394651603	646
483	236.6956095717731	92.7125245128211	656
484	237.38838672080774	95.49029148248493	641
485	238.52130158471593	95.70920061201551	647
486	237.1258395971494	94.55833095716707	645
487	237.94304549431064	95.34870925287005	644
488	237.07920163542795	92.87070902320949	655
489	238.3613085030556	96.43873445752254	641
490	236.4381466387051	93.06620537128437	651
491	238.2064432810257	95.60228688145266	642
492	238.00338311767646	97.0744290540966	634
493	237.98221190712007	96.4116105040463	641
494	238.40533457238422	96.20202735575154	642
495	238.21085316000912	95.47430953010468	645
496	238.93278961952015	96.72400668678753	641
497	237.53456417461223	92.99846392762127	661
498	237.86299393867796	96.00186666750972	641
499	237.58417571423183	94.87146043970623	645
500	237.79125949528202	96.13535430590079	640
501	237.79944816271396	94.65535538474082	649
502	237.57838254543276	95.95509138284046	639
503	237.33285061920918	93.6959258472784	651
504	238.65667426835668	96.93928248595829	638
505	238.09941558891975	96.40428576474706	641
506	238.1641804863054	94.34063115896377	654
507	236.6949659878162	94.00896945519575	648
508	238.22502725786325	95.93101677808264	643
509	107.58325128345578	10082.2297099401	585
510	237.98607195769344	95.2986828640191	645
511	238.18442480349415	96.03546409917597	642
512	238.95013490566396	97.92198579152075	635
513	237.48337664620203	92.72003981468417	659
514	237.89999250422912	96.45925079203634	639
515	238.73467130540078	97.46589650647749	635
516	238.17915298035945	97.28157492113505	633
517	237.76557706732794	95.87130735633087	640
518	238.06574134951694	97.00450878519536	634
519	238.6334780853242	99.11873797835044	626
520	238.74552107827324	97.79880764463752	634
521	238.3997895002767	96.81904932611378	636
522	238.3427426080831	98.05220306481125	630
523	237.60295486499206	96.49428611984023	636
524	237.8316663867871	96.62389996873814	636
525	237.95929924374963	96.94426968454704	635
526	236.49798487921976	94.27429222237095	645
527	237.17818583400927	95.3123393671959	643
528	238.54835875725047	99.24590839934282	623
529	238.10111040608246	96.17481888898644	639
